Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"2000 Guadalupe St, Austin, TX 78705, USA",0dd72d30a9bddbd4229928f7a2002b1c4b0f3261,30.2828199,-97.74233280000001,Taco Bell,1.0,3.8,78705
"2201 Speedway, Austin, TX 78712, USA",5d31993cec674267aea91ea51c2836d374289f62,30.2851512,-97.73593869999999,Taco Cabana,1.0,2.9,78712
"161 W Slaughter Ln, #C, Austin, TX 78748, United States",e847f1bc6cb59677d2badd152a80428f8bff0fc9,30.1660249,-97.7917055,Taco Bell,1.0,2.8,78748
"3201 Bee Caves Rd Ste 180, Austin, TX 78746, USA",a0a9664727a150661d781743ce08148ae18b0f8d,30.2738252,-97.800299,Taco Bell,1.0,3.4,78746
"2801 Guadalupe St, St 5-b, Austin, TX 78705, United States",26a94f51b9a606d570a1702904ae1fd9cbd23f21,30.29371,-97.74172809999999,Torchy's Tacos,1.0,4.4,78705
"3421 W William Cannon Dr, Austin, TX 78745, USA",e0db6923a7a7a0689db06d0887597664b7f9bc40,30.2129296,-97.82951519999999,Taco Bell,1.0,3.1,78745
"1925 Airport Blvd, Austin, TX 78722, USA",26a2bbbdab8c7dce5887a307e1e2e042e23bda74,30.2832883,-97.7039166,Taco Bell,1.0,3.5,78722
"9900 S Interstate 35 Frontage Rd. #100, Austin, TX 78748, USA",d42a1e765dcd63817fc0b5009971239b93fc4c6b,30.15406219999999,-97.7937185,Amaya's Taco Village,1.0,4.0,78748
"4301 W. William Cannon Dr, G-400, Austin, TX 78749, United States",ab3dde3cc3aa1cbfbfffd57a9b97bde129d629c8,30.2223221,-97.8404295,Torchy's Tacos,1.0,4.4,78749
"4002 N Lamar Blvd, Austin, TX 78756, USA",6e3215fd77d45e486af0b0f7d24ad90fa0fdb9c9,30.3082222,-97.7415773,Taco Shack,1.0,3.8,78756
"4200 N Lamar Blvd, Austin, TX 78756, USA",fed87216a48761907c02d0d88ac9d78924ea267c,30.310528,-97.740117,Tacodeli,1.0,4.6,78756
"1801 E. 51st St, Bldg D, Austin, TX 78723, United States",bd7893c9aaecb948c8a12bb5fbbed858d6f682eb,30.303292,-97.6988397,Torchy's Tacos,1.0,4.5,78723
"4412 Medical Pkwy, Austin, TX 78756, USA",7e522b4d252ea90c148124cd9134fddbac79c441,30.3145249,-97.74203519999999,Taco Shack,1.0,3.8,78756
"3324 W Slaughter Ln, Austin, TX 78748, USA",592848c2b133d992d12792ab37fe645671397706,30.1825306,-97.8466469,Taco Bell,1.0,3.3,78748
"701 South Capital of Texas Highway #e590, Austin, TX 78746, United States",d3856d91f2eebd1dbd891205f381b48b3278acbf,30.29042639999999,-97.82615899999999,Tacodeli,1.0,4.5,78746
"5604 Cameron Rd, Austin, TX 78723, USA",df5248b22c0d791a7827bcad21dd8847bad880bc,30.3141238,-97.704066,Taco Bell,1.0,3.2,78723
"5804 N Interstate 35 Frontage Rd, Austin, TX 78751, USA",ff2733af71330ab10f835a023edc0144bd617fa5,30.3193208,-97.70814829999999,Amaya's Taco Village,1.0,4.2,78751
"5520 Burnet Rd #101, Austin, TX 78756, USA",35ef6c737be6926b44434bf3257a60722fc81497,30.3308986,-97.7402558,Taco Flats,1.0,4.5,78756
"7010 Easy Wind Dr #100, Austin, TX 78752, USA",ff61ffe966497f81f0c0d0d8bec04d330e9a5fa9,30.339014,-97.71856299999999,Fuzzy's Taco Shop,0.0,4.0,78752
"7301 Burnet Rd, Austin, TX 78757, USA",8380abf79073bfe827d25853072157a36454d96e,30.3487666,-97.7350354,Tacodeli,1.0,4.6,78757
"3901 Spicewood Springs Rd, Austin, TX 78759, USA",43d9228a4ac9bacd9a7c55e9a71b70a063e2d2fa,30.3654022,-97.7502645,Taco Shack,1.0,4.2,78759
"12001 Burnet Rd, Austin, TX 78758, USA",6186933e90e5b87787833cb5fcf00a70cb63254c,30.4077015,-97.7132858,Tacodeli,1.0,4.6,78758
"1016 E Anderson Ln, Austin, TX 78752, USA",8b4f88df0bd56c027412c57bf8db909930e6dd15,30.3371125,-97.69432019999999,Taco Bell,1.0,3.6,78752
"12439 Metric Blvd, Austin, TX 78758, USA",2e31254e2ccdf2a84908ff2ba8b9895f6011b815,30.4121165,-97.6906594,Taco Shack,1.0,3.7,78758
"5119 Burnet Rd, Austin, TX 78756, USA",5e5d926dcc37172e412ae89df552ea7b46b164ce,30.3233694,-97.7392014,Torchy's Tacos,1.0,4.6,78756
"96 Rainey St, Austin, TX 78701, USA",861424e9edd87981f09b7f86c9f80b110f699882,30.2608476,-97.7382623,Taco Baby,0.0,4.5,78701
"7793 Burnet Rd, Austin, TX 78757, USA",f0696fcbd0650acf39541ea7f3c832b726cee29d,30.3544777,-97.73137220000001,Taco Bell,1.0,3.3,78757
"2807 San Jacinto Blvd, Austin, TX 78712, USA",638a3aa9b1a59631dcf58b4d9e10e4a0b3e0d1ce,30.2915386,-97.73497160000001,Taco Joint,0.0,4.6,78712
"9504 N Lamar Blvd, Austin, TX 78753, USA",2ff03a575b91eec50e12a6af5e2194acdde7506c,30.364794,-97.69667120000001,Taco Bell,1.0,3.6,78753
