Address,ID(Google),Name,Price_Level(Google),Rating(Google),Zip
"2201 Speedway, Austin, TX 78712, USA",da357db1e01446c7c9d598a037cba749bebcfb11,Chick-fil-A,1.0,4.1,78712
"2108 Robert Dedman Dr, Austin, TX 78712, USA",01faca1c6c53fc305e264cf963c3becc26a830a2,The University of Texas Club,,4.5,78712
"2201 Speedway, Austin, TX 78712, USA",5d31993cec674267aea91ea51c2836d374289f62,Taco Cabana,1.0,2.9,78712
"201 E 21st St, Austin, TX 78712, USA",075fb16d7a3192ccc1bf7be88077e70a72dccd5c,Jester City Limits,,3.5,78712
"1409 Lavaca St, Austin, TX 78701, USA",dab43fa3541b7e000a9580d36757f629a6e2a974,Texas Chili Parlor,,4.2,78701
"2247 Guadalupe St, Union Bldg, Austin, TX 78701, United States",77572a4c01a2507ee92d5350e1af782fa4717a0a,Wendy's,1.0,4.1,78701
"2606 Guadalupe St, Austin, TX 78705, USA",d53acf4c7a2d61e344c229b2b8a888e1b16fc319,Kerbey Lane Cafe,1.0,4.1,78705
"2316 Guadalupe St, Austin, TX 78705, USA",e46b42bf82a547c797ba639836fb853b32e7c336,Potbelly Sandwich Shop,1.0,4.2,78705
"2604 Guadalupe St, Austin, TX 78705, USA",852df0bc75c63b22dcc0608104d524513b8e8579,Fat Sal's Deli,,4.1,78705
"2404 Guadalupe St, Austin, TX 78705, USA",a837c07086250cbd935a179e8ec6cf79335ad08c,Einstein Bros. Bagels,1.0,4.0,78705
"616 E 6th St, Austin, TX 78704, USA",bcfbdec6001211c1c941901d34729fd6e891d642,Teji's Indian Restaurant,2.0,4.1,78704
"2113 Manor Rd, Austin, TX 78722, USA",630cefe4a025c7fc3f2e613e89d5b90a09fcbdb9,Eastside Café,2.0,4.4,78722
"1910 Guadalupe St, Austin, TX 78705, USA",89a5ba2d37a414a3799ae3940ccaf51b87778387,CoCo's Cafe,2.0,4.2,78705
"3000 Duval St, Austin, TX 78705, USA",ee9ddf87080c62701c0abf1ef027cb0dc9b1f945,The Varsity Pizza & Pints,2.0,4.0,78705
"1908 Guadalupe St, Austin, TX 78705, USA",fcf30d8db36ef9bf3c0477356c07dad8e3f81475,Pho Thaison,2.0,3.9,78705
"503 W Martin Luther King Jr Blvd, Austin, TX 78701, USA",e05738f2bc79ff2e941dea7b599c0b4fb727dace,Chick-fil-A,1.0,4.3,78701
"2825 Guadalupe St, Austin, TX 78705, USA",70a41d3993cc8f6cc0f2b0e747035ebd965c1a46,Taco Shack,1.0,4.0,78705
"1811 Guadalupe St, Austin, TX 78701, USA",e82006f04cb17c7abbba521b5238e010ca66b11d,Pizza Hut,1.0,3.0,78701
"411 W 23rd St, Austin, TX 78705, USA",8164b16f0626d507ec259527cd17c13f807f2d48,Taqueria Jefe's,,3.6,78705
"601 W Martin Luther King Jr Blvd, Austin, TX 78701, USA",428562ea7e2c9a5ba1ba6bcdb73a9f9f8422a441,Jimmy John's,1.0,3.8,78701
"2322 Guadalupe St, Austin, TX 78705, USA",08c186b3b6601fd20965525e1d5a6b8af7aa5aed,Moojo,,4.5,78705
"2610 Guadalupe St, Austin, TX 78705, USA",ae357fe231bb04aba7a89ab21295754fe456c675,The Local Pub & Patio,,4.3,78705
"411 W Martin Luther King Jr Blvd, Austin, TX 78701, USA",ba7a4ab83acda25c2b577f683cc2001196cbab19,Papa John's Pizza,2.0,3.5,78701
"2928 Guadalupe St, Austin, TX 78705, USA",183b94e69f1a3dc558db9e0151cc5ba933643c3c,Austin's Pizza - N. Campus,,4.6,78705
"107 W 6th St, Austin, TX 78701, USA",228d2c670576dbb06f908dc3ad2bb016f3b3ee65,Ruth's Chris Steak House,3.0,4.3,78701
"900 Red River, Austin, TX 78702, USA",c85df2747789149162c5ca113fd097a0bae5ec65,Arlo's,1.0,4.7,78702
"9231 W Parmer Ln #101, Austin, TX 78717, USA",5ec09d5f308bb441aabf8ec4da286c566a6b7819,Twin Panda,,4.6,78717
"13201 Ranch Rd 620 N, Bldg Q, Austin, TX 78717, United States",fa12d2aed746a2230be90bc173550cce48e16e1f,IHOP,1.0,3.7,78717
"10526 W Parmer Ln, Austin, TX 78717, USA",cd4a03cf64743c0fc8879b8dcf6a7380bf74aa72,Snap Kitchen,,4.3,78717
"11301 Lakeline Blvd Ste 200, Austin, TX 78717, USA",eb49068fab760ff433b7ea70e4ffc49832e90c27,"MOOYAH Burgers, Fries & Shakes",,4.5,78717
"14028 US-183 #210, Austin, TX 78717, USA",d2965cf7348e7dc3c82fa23efc588ec296d79dc0,Cedro Scratch Italian & Wine Bar,,4.2,78717
"14028 N Hwy 183, Bldg G-130, Austin, TX 78717, United States",a423bb59b34e707cb94de598a446822f8c3b74c8,Smashburger,1.0,4.1,78717
"9225 W Parmer Ln, Austin, TX 78717, USA",38c5fa45ea760a1225b66cc4f636e0bff1c61338,Suprabhat,,4.0,78717
"15515 N FM 620, Austin, TX 78717, USA",256978e15fff47bd0038b41daac37cf48eae7b56,Mesa Rosa,2.0,4.1,78717
"9900 Parmer Lane, Bldg C, Austin, TX 78717, United States",9c9c3f2e489ae80d21ce5fc8dbd4ef0a8b6928ef,Taco Bell,1.0,3.4,78717
"13201 Ranch Rd 620 N, Austin, TX 78717, USA",3e02be44f39f58522ef8ba78c1f60f9a6a8e2f0e,Chick-fil-A,1.0,4.4,78717
"13776 US-183 #145, Austin, TX 78750, USA",acb4b539f3133c47b7f009dbc99a86bf4a271d45,Los Reyes Mexican Food,,4.1,78750
"14028 US-183 #170, Austin, TX 78717, USA",bdaca5ef78d1b42f90d05668161748a70dc519a6,Snow Pea Asian Bistro,2.0,4.3,78717
"14900 Avery Ranch Blvd, Austin, TX 78717, USA",470161798fd1c42c858b1bea683011c0850e2291,Hunan Ranch,2.0,4.2,78717
"13945 US-183 C-80, Austin, TX 78717, USA",588d5a9bcf4eb8cbe81cb42e595c997867e89021,Muangthai Thai Cuisine,2.0,4.0,78717
"13201 N FM 620, Austin, TX 78729, USA",657e3d4933e71d4e1652a23492b79b5006e4e457,Fazoli's,1.0,4.0,78729
"13729 Research Blvd, Austin, TX 78750, USA",5241101ddb4c282707b52ea84a63f51543b82a7f,Vazquez Restaurant,2.0,4.0,78750
"9900 W. Parmer Lane, Suite A 110, Parmer-Neenah Plaza, Austin, TX 78717, United States",5e80ae72dad018792288a0e6c674a2bf9fe8922d,SUBWAY®Restaurants,1.0,3.8,78717
"2401, 10700 Anderson Mill Rd # 100, Austin, TX 78750, United States",ca8d0c2c7ab0acebbf623351a79012fededca848,Mesa Rosa Restaurant,2.0,4.0,78750
"The Boardwalk at Brushy, 16238 N FM 620 G, Austin, TX 78717, USA",5e918555edee878c1be8282ccb0557c0dc8c10a4,SUBWAY®Restaurants,1.0,3.1,78717
"13995 North Highway 183, Austin, TX 78717, USA",857465d5f30cd07cdf082cd25cef9c14d0f23073,Foxhole Culinary Tavern,3.0,4.2,78717
"14005 US-183 #1000, Austin, TX 78717, USA",092180594a2d1ff09b2d48bd7d79c349ecd214e5,Sushi Bang Bang,,4.0,78717
"13201 Ranch Rd 620 N U208, Austin, TX 78717, USA",8794c2f9df3d059b837617d4c0d1879399ad60f5,Xian Sushi and Noodle,,4.3,78717
"14900 Avery Ranch Blvd, Austin, TX 78717, USA",c80db1d686db32c81c0397c06305ac32585f6780,Brooklyn Heights Pizzeria,2.0,4.2,78717
"13729 US-183 Suite 695, Austin, TX 78750, USA",5c740c8358c893a0d8ede4b696d686d98fdeb0da,China Cafe,2.0,3.8,78750
"10621 W Parmer Ln, Austin, TX 78717, USA",643b4346e2148c47ba2763a30493635746451b38,Smokey Mo's BBQ - Avery Ranch,,4.2,78717
"13945 US-183, Austin, TX 78717, USA",05aa163cb3458c66ae303420f69a8c3d639de395,Biryani-N-Grill,,3.7,78717
"11301 Lakeline Blvd #300, Austin, TX 78717, USA",a936c289e83e9866d24c2a693f5db08a4fad16b4,Mama Fu's Asian House,2.0,3.4,78717
"13201 F.M. 620, Austin, TX 78717, United States",3b1080d2c2e747be169591a9c99b7b8a71831048,Schlotzsky's,2.0,4.0,78717
"10526 W Parmer Ln, Austin, TX 78717, USA",9b0af71fe0adabd547794fa885b41cd9703e467f,Tony C's,,4.3,78717
"14010 US-183, Austin, TX 78717, USA",4bf4210fe54f6c0fb6b42f154ca47709bfc05850,Texadelphia,2.0,4.0,78717
"13507 US-183, Austin, TX 78750, USA",548ba6112d506abf2e81da10e3ebcb16b6b872cc,Pacific Star Restaurant & Oyster Bar,2.0,4.0,78750
"12832 Research Blvd, Austin, TX 78750, USA",18075b27770ed60ad4b3dff1a0e2625b96f47486,Jim's Restaurant,2.0,4.3,78750
"10525 W Parmer Ln, Austin, TX 78717, USA",e1da5c0da88d6e41da7471fd12aece70d4fbfd45,McDonald's,1.0,3.5,78717
"13450 Research Blvd #118, Austin, TX 78750, USA",9fd227999a229638edb3a33fe57f69a377186ddc,Nanking Restaurant,2.0,4.2,78750
"4898, 10001 W Parmer Ln, Austin, TX 78717, United States",d98fc500e29895d9bf480771a868155221acb6fd,P King,,4.0,78717
"13201 Ranch Rd 620 N, Austin, TX 78717, USA",e46ba838e156f978b853b1dee772a84c9cf6d100,Whataburger,1.0,4.0,78717
"10900 Lakeline Mall Drive, Suite 500, Walden Park Shopping Center, Austin, TX 78717, United States",ab9d159b0a2373dafe948c16b2af87c5a4f0b1c1,SUBWAY®Restaurants,1.0,2.5,78717
"9215 W Parmer Ln, Austin, TX 78717, USA",61791e760b4ead176abd2451a33339a8c977d8a4,Sonic Drive-In,1.0,2.6,78717
"12827 Ranch Rd 620 N, Austin, TX 78750, USA",ffa6bb21f9e878fd2c2d48e4eb7e2df511400df6,Olive Garden Italian Restaurant,2.0,4.0,78750
"10903 Pecan Park Blvd, Austin, TX 78750, USA",068159bc54a2488e20fffdd1396ccdc130f36748,Freda's Seafood Grille,,4.2,78750
"10203 Lake Creek Pkwy, Austin, TX 78729, USA",1a053bbae43016e1d322698012d0010db50bd896,Wendy's,1.0,3.5,78729
"13233 Pond Springs Rd #301, Austin, TX 78729, USA",e49e7b1b477710b37e77df710651234945ce4b4d,Jardin Corona,1.0,4.3,78729
"14005 North US HWY 183, Ste 500, Austin, TX 78717, United States",4718a4e29b0976918051477d27dda15d4c2fdd9b,First Watch - Walden,,3.5,78717
"9900 W Parmer Ln, Austin, TX 78717, USA",f7d9f5ae44189d6266ff23cfa98b1077d49695b0,Morelia Mexican Grill,2.0,4.0,78717
"16238 Ranch Rd 620 N A, Austin, TX 78717, USA",cf3db99d4616ff05b90e161946507d2af72c2367,Sushi Ocean,,4.5,78717
"13343 Research Blvd #350, Austin, TX 78750, USA",f867adfb0f0e40748606266af1fc027b6cdf9d2f,The Melting Pot,2.0,4.2,78750
"8650 Spicewood Springs Rd #109, Austin, TX 78759, USA",84d30dc8f1a53794922a4927af806a4400b2ea46,Dynasty Chinese Restaurant,2.0,4.0,78759
"9400 Arboretum Blvd, Austin, TX 78759, USA",f825e58b868ec8d39b0c4aa510ac1a29bf3598eb,Z'Tejas Mexican Restaurant and Grill,2.0,4.0,78759
"13729 Research Blvd, Austin, TX 78750, USA",9bbcf686f97f57ce47db7eb6c876a54e2f667250,Jason's Deli,2.0,4.2,78750
"14009 Research Blvd, Austin, TX 78717, USA",e6c43340a979c46f908b5b09f2b99c1ffdbfce7f,Blaze Pizza,,4.5,78717
"2013 Wells Branch Pkwy #106, Austin, TX 78728, USA",c40926d4726b2b7c2f3ea01a0001ef627ab43021,Crawfish Shack & Oyster Bar,2.0,4.2,78728
"11301 Lakeline Blvd #230, Austin, TX 78717, USA",76f92841a040be19440aa17d45e66d4f76de2bd1,Chipotle Mexican Grill,1.0,3.7,78717
"13729 US-183, Austin, TX 78750, USA",5b23fafb427d9e1adabd11b120277e9eb47acdb6,183 Grill Austin,,4.6,78750
"14900 Avery Ranch Blvd B100, Austin, TX 78717, USA",851cbd448b6ef56999dfddcea9a8b9dfa0875f89,The Rotten Bunch,,4.6,78717
"8701 W Parmer Ln #2127, Austin, TX 78729, USA",6fd8f8927e5e663ee3ce176de9a8e5507202dd8e,SUBWAY®Restaurants,1.0,3.9,78729
"10900 Lakeline Mall Dr, Austin, TX 78717, USA",2bd90420e0d63efc15206506faaf0598255aac5f,Pizza Hut Express,1.0,2.5,78717
"10900 Lakeline Mall Dr, Austin, TX 78717, USA",5208d57c8d7fcb6681a03ef32859b5fd53c1495d,Panera Bread,1.0,3.8,78717
"1200 Barbara Jordan Blvd #380, Austin, TX 78723, USA",13b3ad4cff8d99d1ae626ce04f6a69d315f8cb12,Smashburger,1.0,3.7,78723
"3600 Presidential Blvd, Austin, TX 78719, USA",f40674f73f6cfda9cca1443c4febb98809298e8f,Salt Lick,2.0,4.0,78719
"10050 S Hwy 183, Austin, TX 78719, USA",70b7eafb83cca3b1945152bd1092b99716c24699,La Bonita Mexican Restaurant,,3.8,78719
"8503 Hillmoore Dr, Austin, TX 78719, USA",f5506b3a88ef39b9514d693c0e8279086ca961ad,El Taco Ton- FT,,5.0,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",22ff50fad7f9a8a65b24c1aa867a8ccb63e41c33,Maudie's,,1.7,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",bcd458286160bb3703471ff0ad1a70b6fe1187b6,BamBam,,,78719
"Spirit of Texas Dr, Austin, TX 78719, USA",8da8512f1481b2e3f13b655c646dca5ef970ca78,Subway,,,78719
"6453-6481 S Hwy 183, Austin, TX 78719, USA",772467cdaa51f5b1797373ed407561f8ce438220,Antojitos Mexicanos La Guera,,4.4,78719
"7709 E Ben White Blvd, Austin, TX 78744, USA",2bfb6e102610f54aead3b89fb344fe69960edcda,Javi's Best Of Tex Mex,,4.2,78744
"3100 US-183, Austin, TX 78744, USA",fc5feac4dd0e67af8f652595551cfe0a85f0b83c,Taqueria Morelos,,4.6,78744
"Austin, TX 78719, USA",aac3a36cc6d257fdc438d073b05650c5986196ea,Annie's,,3.0,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",96916fb501fe367321075d0ea88047280d7eb44d,ThunderCloud Subs,2.0,2.6,78719
"3600 Presidential Blvd #204, Austin, TX 78719, USA",3850fec50f216e2268968eedbe0565672a2c4d9c,Auntie Anne's,1.0,3.7,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",51a394bf293ad694111b512bde33bf198585a86f,Lefty's Bar and Grille,,5.0,78719
"7709 E Ben White Blvd #300, Austin, TX 78741, USA",b43ca091c7f626277293863fda72b0d103e1c1a8,SUBWAY®Restaurants,1.0,2.8,78741
"6422 US-183, Austin, TX 78744, USA",4fbfb8f90c70aca182c63e15881f564c2de8b97c,SUBWAY®Restaurants,1.0,3.8,78744
"1555 Bastrop Hwy, Austin, TX 78742, USA",6dc399dc54327be4e87dac82bf2911e746d9d9e4,Gatti's Pizza,,2.7,78742
"7619 E Ben White Blvd, Austin, TX 78741, USA",90c6cc82c7e6dff3f7557c9aaa857e6f3d04cbb1,Denny's,1.0,3.7,78741
"2406 S Hwy 183, Austin, TX 78744, USA",87654ea89e11fe689f1aba6d2d13e102fccf0520,AGAZAJO'S,,4.2,78744
"Dee Gabriel Collins Rd, Austin, TX 78744, USA",304a57cb316971b778d84500feff8005f68def87,Fruit Mex & Restaurant,,4.2,78744
"7207 E Riverside Dr, Austin, TX 78741, USA",435e68fe056a403fda6648e612e4914c4027605a,Honduras Food,,4.3,78741
"7809 E Ben White Blvd, Austin, TX 78741, USA",e3da65a1e6b4c4176b15481ab4b92515c06a81fd,The Bistro,,3.0,78741
"1901 Montopolis Dr, Austin, TX 78741, USA",6faadf4a7389a176a7eb5e3fffa3baf1f0a921aa,Sonic Drive-In,1.0,3.2,78741
"720 Bastrop Hwy Ste 101, Austin, TX 78741, USA",7007727cba9f1590f8b069baed76e8750581964c,Domino's Pizza,1.0,2.9,78741
"2919 Montopolis Dr, Austin, TX 78741, USA",bb3c9e48f51b205f95694eabce913edf3d1205aa,Popeyes Louisiana Kitchen,1.0,3.9,78741
"1020 Grove Blvd, Austin, TX 78741, USA",a277644bc21b0ff87b96bff1e8bd8bb58b378f1a,Tropical Smoothie Cafe,,3.8,78741
"6215 Colton Rd, Austin, TX 78744, USA",8ae66b5143f63014f6e059f6b22792ec5d4712d5,Pollo Regio,,4.6,78744
"319 Congress Ave, Austin, TX 78701, USA",8306d730228e20e0b2e817aad0c7d415d7a404d1,Annie's Cafe & Bar,2.0,3.9,78701
"1920 S Congress Ave, Austin, TX 78704, USA",576903b6cd5a750bc5d5547b91783798758924fd,Magnolia Cafe,1.0,4.3,78704
"3001 Montopolis Dr, Austin, TX 78741, USA",7c6fb855e2ad15b39aaa7e8c4eba1573aad2984c,Burger King,1.0,3.8,78741
"6210 E Ben White Blvd, Austin, TX 78741, USA",885659f88f66d5b0fdbe09a43a882652cb8d7e32,Wendy's,1.0,3.6,78741
"6133 E Ben White Blvd, Austin, TX 78741, USA",1b623518bfda13bd6406930f15a97c6dc22e220b,Jack In The Box,1.0,3.2,78741
"4410 E Riverside Dr #160, Austin, TX 78741, USA",543438c5bb9a64cc1f3f23033be61fc837b4eee9,SUBWAY,1.0,3.6,78741
"6311 Burleson Rd, Austin, TX 78744, USA",e4ccff192103f3ddc7bb5cbec43ecb24a23648d1,Subway,1.0,3.1,78744
"907 Montopolis Dr, Austin, TX 78741, USA",84ce73f268e618eea2f4b74e4a4bf4b497cfc792,Alonzo's,,4.1,78741
"2410 E Riverside Dr A1, Austin, TX 78741, USA",e6d25f402253aa04d185253d5e36da9b9cdd1799,Wingstop,1.0,3.9,78741
"214 W 4th St, Austin, TX 78701, USA",6a8e832f581835b64bb689736d50cd522c233093,Fado Irish Pub Austin,2.0,4.2,78701
"2702 E Cesar Chavez St, Austin, TX 78702, USA",509be46d38d5c03d9a865b1edca6f51952295bcd,Southside Flying Pizza,,3.8,78702
"2224 E Riverside Dr, Austin, TX 78741, USA",ffe2fa3fdb7a6c0e29d103edfc01480968920153,Wendy's,1.0,3.8,78741
"2507 E Riverside Dr, Austin, TX 78741, USA",e3525494e36f4ae58a869b63ef2d58ad9c9558a3,Taco Cabana,1.0,3.0,78741
"2500 E Riverside Dr, Austin, TX 78741, USA",2dc957d4b88774d16d8c0a706440b0d064251a1a,Burger King,1.0,3.4,78741
"2320 E Riverside Dr, Austin, TX 78741, USA",c703c8da07b56bfc4373e5f0578b5f23283c7d3f,Popeyes Louisiana Kitchen,1.0,3.0,78741
"1501 Town Creek Dr, Austin, TX 78741, USA",d9cf587284f3e062dec98b45ae2feb9f1ba41189,Dairy Queen Store,1.0,4.0,78741
"2410 E Riverside Dr, Suite H6, Austin, TX 78741, United States",bd44bb40ee761e60079d5d36e265b5215b5b51aa,Gatti's Pizza,,3.0,78741
"1414 Shore District Dr #102, Austin, TX 78741, USA",b8ded3c7ea612a62e6c3e710bc71ee61154c5e46,Chi'Lantro,1.0,4.4,78741
"3306 Oak Springs Dr, Austin, TX 78721, USA",7b632f2c00614bd6274c46060025cebbe10b47ed,Beto's Restaurant #2,,3.9,78721
"4140 E 12th St, Austin, TX 78721, USA",8b83f519d865b54f13b24a70b94f0beb5075be7d,Country Boyz Fixins LLC,1.0,4.5,78721
"3210 E Martin Luther King Jr Blvd, Austin, TX 78721, USA",b891b5326b9aaef3f1ab2202fe3440ab96c9966b,Whataburger,1.0,3.8,78721
"4505 E Martin Luther King Jr Blvd, Austin, TX 78721, USA",16c4a534fe6eec1f5cbdf53147bbee0a31ddc0fa,Willie's Bar-B-Que,2.0,4.1,78721
"1138 Gunter St, Austin, TX 78721, USA",04e8d8f18471dec1c238ce998681743fc17b8fdc,Taqueria Don Emilio Austin,,4.5,78721
"4611 E Martin Luther King Jr Blvd, Austin, TX 78721, USA",fea9e05526948681d39eab3940b03c1dbbf2a38b,Kinfolk Barbecue,,5.0,78721
"6105 Techni Center Dr, Austin, TX 78721, USA",0f2e5bd1112d88b8d45889c949c8f21b55717027,SUBWAY®Restaurants,1.0,4.1,78721
"1143 1/2 Airport Blvd, Austin, TX 78721, USA",682882be81f21ccb4b0fe1f777b2429ae3ae86e5,McDonald's,1.0,2.7,78721
"6105 Techni Center Dr, Austin, TX 78721, USA",62031a16e21db2063ce4d978c352e4ca573ca22f,Shell,2.0,3.8,78721
"2900 E 12th St, Austin, TX 78702, USA",41de2e2596f15b0c39d2d7f1d5b421be33d1e789,Parkside Projects,,,78702
"2027 Anchor Ln, Austin, TX 78723, USA",1a14213858aaedf352ccfeb887f237c6f08287b9,Contigo,2.0,4.2,78723
"2307 Manor Rd, Austin, TX 78722, USA",5900907816e8f002c0e1bd7cf32af7875fc18483,Patrizi's,2.0,4.8,78722
"2027 E Cesar Chavez St, Austin, TX 78702, USA",d458233caf435937f3fb804d0c34071c163b3533,La Barbecue,2.0,4.5,78702
"6014 Techni Center Dr Ste 2-101, Austin, TX 78721, USA",1e4672637629365a440f143c99566efff3c59c15,Southern Heights Brewing Company,1.0,5.0,78721
"755 Springdale Rd, Austin, TX 78702, USA",cd30d9bc62e9234d7703150e61a33b853bfd200f,Eden East,4.0,4.6,78702
"2438 W Anderson Ln A, Austin, TX 78757, USA",65c67bfa18fe4b53ac27d6df1826bab59f8ded9a,Hopdoddy Burger Bar,1.0,4.5,78757
"2451 S Capital of Texas Hwy, Austin, TX 78746, USA",4734527a4a39707412244ac4c26ee4b6c3b58802,Rudy's Country Store & Bar-B-Q,1.0,4.5,78746
"401 W 2nd St, Austin, TX 78701, USA",7022fffa4b4947cd6803afcff2f716ed7097c260,Lamberts,3.0,4.2,78701
"79 Rainey St, Austin, TX 78701, USA",416f2834be23d9abd4be715134c5bb95d01b2321,Banger's Sausage House & Beer Garden,2.0,4.5,78701
"6121 FM 969, Austin, TX 78724, USA",92e1b09121351465542719adbdafe456c76fffd3,Burger King,1.0,3.6,78724
"1815 Airport Blvd, Austin, TX 78702, USA",635b12713ca8c4601ee9993da0f9a52feccb60f6,Sonic Drive-In,1.0,3.0,78702
"1925 Airport Blvd, Austin, TX 78722, USA",26a2bbbdab8c7dce5887a307e1e2e042e23bda74,Taco Bell,1.0,3.5,78722
"6610 N Lamar Blvd, Austin, TX 78757, USA",ec412edd97dcbbe4370cf089aa5691625daa32d8,Stiles Switch,2.0,4.5,78757
"1196 Airport Blvd, Austin, TX 78702, USA",6f3317fdee337c7a1e8f568607e45ee5d76886f8,Soul on the Go,,4.0,78702
"917 Springdale Rd, Austin, TX 78702, USA",2c1981280b74a3d10187c28d67f08ceda7542c00,Papa Joe's Tex-Mex,,4.7,78702
"2201 Manor Rd, Austin, TX 78722, USA",7d10111b984312df90d9d490313855bfbca6c7de,Mi Madre's Restaurant,2.0,4.2,78722
"2002 Manor Rd, Austin, TX 78722, USA",8261f60dd7b9ddbe914cd196660c14b5d343c57b,Hoover's Cooking,2.0,4.2,78722
"1809 Manor Rd, Austin, TX 78722, USA",38945ff37f91605cf742f3fe834eee9baaaaddaf,El Chile Cafe y Cantina,2.0,4.0,78722
"3101 Interstate 35 Frontage Rd, Austin, TX 78722, USA",43cfc6bacb82a700d8c414eff8b3639a088b8a99,Star Seeds Cafe,2.0,4.2,78722
"3301 N Interstate 35 Frontage Rd, Austin, TX 78722, USA",0b76318f5913e1e27c714c7fdb1fff29cb6c3cab,Taqueria Los Altos,,4.4,78722
"2101 Manor Rd, Austin, TX 78722, USA",7737a519753ce6905a1bab2e31d0ac5caa1badd6,Abo Youssef,,4.7,78722
"2406 Manor Rd, Austin, TX 78722, USA",bb4cc10a94b31dcf0946cc27df63610087e94902,Dai Due,3.0,4.7,78722
"1900 Manor Rd, Austin, TX 78722, USA",f90f611f96cceb8cf34bddd31f213b8439799bad,Yuyo,,4.2,78722
"3505 N Interstate 35 Frontage Rd, Austin, TX 78722, USA",b7813e83af8f8b797e4ad9591f2782afa68c08ae,DFG Noodles,,4.4,78722
"2219 Manor Rd, Austin, TX 78722, USA",c7993d0301c3fd19c8eda6c116ff157f610bee44,El Chilito,1.0,4.1,78722
"3811 N Interstate 35 Frontage Rd, Austin, TX 78722, USA",f93273fb61556d57fa0d6963c05153c650daa097,Short Stop,1.0,3.3,78722
"4209 Airport Blvd, Austin, TX 78722, USA",90124d535c0e3e00bcef235e82ac690773a7e3b7,Conscious Cravings,,4.2,78722
"2406 Manor Rd D, Austin, TX 78722, USA",77b2e0f2205f5aeb54dc4627a95b31208a8a69d7,Unit-D Pizzeria,2.0,4.7,78722
"2611 Manor Rd, Austin, TX 78722, USA",0b698b6525c95ac610851d0ffe0c926a09f27ea5,Taco Mex,1.0,4.4,78722
"3909 N Interstate Hwy 35 Ste E-5, Austin, TX 78722, USA",5a51db03a9759dd95f9fa17a8a5995b5e551ccda,Tso Chinese Delivery,,4.7,78722
"2310 Manor Rd, Austin, TX 78722, USA",c8fef636363bfef6f1317eb2e46a7191224119b7,Haymaker,1.0,4.2,78722
"4209 Airport Blvd, Austin, TX 78722, USA",60d60869a6f2c4100cc07652aaca012542cc790c,Bud's Poboys,,2.0,78722
"1100-1170 E 38th 1/2 St, Austin, TX 78722, USA",832051ddcccfff8160e185bd7a7a9192eb1dc38e,Victorina's Food,,5.0,78722
"3842 Airport Blvd, Austin, TX 78722, USA",02a7ee2a25ceedbde031e8af018e01f264514762,Lula Mae's Catering & BBQ,,5.0,78722
"1400 E 38th 1/2 St, Austin, TX 78722, USA",49165226a422ae4a793075825e5fce77cc970a38,Cherrywood Coffeehouse,2.0,4.5,78722
"2207 Manor Rd, Austin, TX 78722, USA",0c66897869d08f1c72f0464eacfdf34bfe87ac63,School House Pub,2.0,4.4,78722
"2701 Manor Rd, Austin, TX 78722, USA",0d0930597df4cae5e1edf39fe2f821a2c3e5a9d8,Bird Bird Biscuit,,,78722
"1201 Barbara Jordan Blvd #1295, Austin, TX 78722, USA",89dc077f971ea213432640cb62304e570aa7eecf,Jamba Juice Mueller Center,1.0,4.3,78722
"2610 Manor Rd, Austin, TX 78722, USA",e8921053c1676727fd18aa76006b00840e161683,in.gredients,,4.5,78722
"1201 Barbara Jordan Blvd #1200, Austin, TX 78723, USA",333553f1699ecf86e93006b41d351dc2067b492e,Pad Thai,2.0,4.1,78723
"1900 Simond Ave, Austin, TX 78723, USA",db84f2fe482755319c9ae3d3b00c7b6fa9cda570,L'Oca d'Oro,2.0,4.4,78723
"1239 E 51st St, Austin, TX 78723, USA",d3a754bd095730faef721271676221425826fcb5,Gino's Vino Osteria,,4.7,78723
"1200 Barbara Jordan Blvd #300, Austin, TX 78723, USA",d3296a54fb98fa1bfe97bca1e82263af1a944d8e,The Halal Corner,,4.4,78723
"Suite 100, 1911 Aldrich St, Austin, TX 78723, United States",e00bb53d301c03233da95289fa9b966447472148,Colleen's Kitchen,,4.4,78723
"#180, 7112 Ed Bluestein Blvd, Austin, TX 78723, United States",5e6587663e15ed9fe348906223b3570b025cedd2,China Kitchen Restaurant,2.0,2.6,78723
"6019 N Interstate 35 Frontage Rd, Austin, TX 78723, USA",05844f7e3d5b33954ad57f7a458cb90c584c44b6,Habesha,2.0,4.5,78723
"6640 E Hwy 290, Austin, TX 78723, USA",9f856e2c5b52b569384cd82361bd209ecdd7fcee,La Palapa Restaurant,2.0,3.9,78723
"7535 E Highway 290, Austin, TX 78723, United States",4b3ff50b064e6749c3a9f942fa2cf6d460dbd0be,Tres Amigos Restaurant & Cantina,2.0,4.0,78723
"1911 Aldrich St, Austin, TX 78723, USA",fde2cb6bb75430b22cd424afab62b169092ee5d9,Bao'd Up,2.0,4.2,78723
"1201 Barbara Jordan Blvd #1230, Austin, TX 78723, USA",ddedcc0004d182d41ed0597536a9ccd2515e218b,Tino's Greek Cafe,,4.4,78723
"5604 Cameron Rd, Austin, TX 78723, USA",df5248b22c0d791a7827bcad21dd8847bad880bc,Taco Bell,1.0,3.2,78723
